country,name,symbol,tag,id,currency
france,Amundi MSCI India UCITS,CI2,amundi-msci-india---eur-de?cid=38807,38807,EUR
france,Amundi ETF MSCI India UCITS,CI2U,amundi-etf-msci-india,38808,USD
france,Amundi ETF Euro Inflation UCITS,CI3,amundi-etf-euro-inflation,38809,EUR
france,Amundi ETF MSCI Europe Minimum Volatility UCITS,MIVO,amundi-etf-msci-europe-it,38811,EUR
france,Amundi ETF MSCI Europe Industrials UCITS,CIN,amundi-etf-msci-europe-industrials,38812,EUR
france,Amundi ETF MSCI World Ex EMU UCITS,CM9,amundi-etf-msci-world-x-emu,38816,EUR
france,Lyxor MSCI World Consumer Staples TR UCITS C-EUR,COSW,lyxor-msci-world-cons.-st.-tr,38823,EUR
france,Amundi ETF MSCI Europe Consumer Staples UCITS,CS5,amundi-etf-msci-europe-cons.-stp,38825,EUR
france,Amundi ETF MSCI Europe Ex EMU UCITS,CU9,amundi-etf-msci-europe-x-emu,38827,EUR
france,Amundi ETF MSCI World Energy UCITS,CWE,amundi-etf-msci-world-energy---eur,38828,EUR
france,Amundi ETF Govt Bond Lowest Rated EuroMTS Investme,X1G,amundi-gov-bond-low-rate-mts-inv.,47478,EUR
france,Amundi MSCI Eastern Europe Ex Russia UCITS,CE9,amundi-msci-east-euro-x-russia-de?cid=47481,47481,EUR
france,Amundi Eur High Yld Liq Bd IBOXX,AHYE,amundi-eur-high-yld-liq-bd-iboxx?cid=997012,997012,EUR
france,Lyxor MSCI Eastern Europe Ex Russia UCITS Acc,LYEE,lyxor-eastern-europe-(cece-eur)-de?cid=942309,942309,EUR
france,Lyxor UCITS MSCI Taiwan D-EUR,LYTWN,lyxor-msci-taiwan,47597,EUR
france,Amundi ETF FTSE 100 UCITS,C1U,amundi-ftse-100-a,47599,EUR
france,Amundi ETF Nasdaq-100 UCITS USD,ANXU,amundi-nasdaq-100-usd,47605,USD
france,Amundi ETF S&P 500 UCITS,500U,amundi-s-p-500---usd,47606,USD
france,Amundi ETF US Treasury 1-3 UCITS,US1,amundi-us-treasury-1-3,47608,USD
france,Amundi ETF US Treasury 3-7 UCITS,US3,amundi-us-treasury-3-7,47609,USD
france,Amundi ETF US Treasury 7-10 UCITS,US7,amundi-us-treasury-7-10,47610,USD
france,Amundi ETF ShortUS Treasury 7-10 Daily UCITS,SU7,amundi-short-us-treasury-7-10-d,47612,USD
france,Lyxor UCITS iBoxx USD Treasuries 1-3Y DR,US13,lyxor-iboxx-$-treasuries-1-3y--usd,47615,USD
france,Lyxor UCITS iBoxx USD Treasuries 5-7Y DR,US57,lyxor-iboxx-$-treasuries-5-7y--usd,47616,USD
france,Lyxor UCITS MSCI USA D-EUR,USA,lyxor-msci-usa,47617,EUR
france,Lyxor UCITS FTSE EPRA/NAREIT United States D-EUR,MUA,lyxor-msci-usa-real-estate,47618,EUR
france,Lyxor UCITS BOT MTS Ex-Bank of Italy C-EUR,BOT,lyxor-bot-mts-ex-bank-of-italy-mi?cid=949528,949528,EUR
france,Lyxor MSCI Indonesia UCITS - Acc,INDO,lyxor-msci-indonesia-de?cid=47587,47587,EUR
france,Amundi ETF Govt Bond Lowest Rated EuroMTS Investme,X13G,amundi-govt-bond-lowest-rated-eurom,949534,EUR
france,Amundi ETF Global Equity Multi Smart Allocation Sc,SMRTA,amundi-global-equity-multi-smart-al,949535,EUR
france,Ossiam Shiller Barclays Cape UK,CAPE,ossiam-shiller-barclays-cape-uk?cid=956375,956375,EUR
france,PowerShares SP 500 High Dividend FR,HDLV,powershares-sp-500-high-dividend-fr,956376,EUR
france,Lyxor JPX-Nikkei 400 DR Daily Hedge,JPXH,lyxor-jpx-nikkei-400-dr-daily-hedge,956377,EUR
france,Amundi SP 500 Buyback USD UCITS,BYBU,amundi-sp-500-buyback-usd-ucits,956378,USD
france,Amundi SP 500 Buyback EUR UCITS,BYBE,amundi-sp-500-buyback-eur-ucits,956379,EUR
france,Lyxor UCITS Russell 2000,RU2K,lyxor-ucits-russell-2000,956380,EUR
france,Lyxor MSCI Pacific Ex Japan UCITS,PAXJ,lyxor-msci-pacific-ex-japan-ucits,956387,EUR
france,Amundi MSCI World Low Carbon US,LWCU,amundi-msci-world-low-carbon-us,956388,USD
france,Amundi MSCI World Low Carbon EU,LWCR,amundi-msci-world-low-carbon-eu,956389,EUR
france,Amundi JPX-Nikkei 400 USD Daily,JPHU,amundi-jpx-nikkei-400-usd-daily,956391,USD
france,Amundi JPX-Nikkei 400 GBP Daily,JPHG,amundi-jpx-nikkei-400-gbp-daily,956392,GBP
france,Lyxor UCITS MSCI Korea C-EUR,KRW,lyxor-msci-korea,47594,EUR
france,ComStage CAC 40 UCITS,Z40,comstage-cac-40,47574,EUR
france,Amundi ETF MSCI Emerging Latin America UCITS,ALAU,amundi-msci-em-latin-america-usd,47482,USD
france,Lyxor UCITS EuroMTS Covered Bond Aggregate,ECB,lyxor-euromts-covered-bond-agg.,47520,EUR
france,Amundi ETF MSCI Europe Telecom Services UCITS,CT5,amundi-msci-europe-telecom-ser.,47483,EUR
france,Amundi ETF MSCI Europe Ex Switzerland UCITS,CS9,amundi-msci-europe-x-switzerland,47484,EUR
france,Amundi ETF MSCI Pacific Ex Japan UCITS,CP9,amundi-msci-pacific-x-japan---eur,47485,EUR
france,Amundi ETF Short Govt Bond EuroMTS Broad Investmen,SB0,amundi-short-govt-bond-euromts,47489,EUR
france,Amundi ETF MSCI Europe Mid Cap UCITS,CACEM,casam-msci-europe-mid-cap,47493,EUR
france,Stoxx Europe 600 Banks THEAM Easy UCITS,EAEB,easyetf-stoxx-europe-600-banks,47499,EUR
france,Stoxx Europe 600 Oil & Gas THEAM Easy UCITS,EAEU,easyetf-stoxx-europe-600-oil---gas,47502,EUR
france,Stoxx Europe 600 Technology THEAM Easy UCITS,SYQ,easyetf-stoxx-europe-600-tech,47503,EUR
france,Lyxor UCITS Euro Corporate Bond ex Financials C-EU,CNB,lyxor-euro-corp-bond-x-financials,47509,EUR
france,Lyxor UCITS EuroMTS 1-3Y Investment Grade DR,LYQ2,lyxor-euromts-1-3y-invest-grade,47515,EUR
france,Lyxor UCITS EuroMTS Highest Rated Macro-Weighted G,MA13,lyxor-euromts-aaa-gov-1-3-y,47516,EUR
france,Lyxor UCITS EuroMTS Highest Rated Macro-Weighted G,MA35,lyxor-euromts-aaa-gov-3-5-y,47517,EUR
france,Lyxor UCITS EuroMTS Highest Rated Macro-Weighted G,MA57,lyxor-euromts-aaa-gov-5-7-y,47518,EUR
france,Lyxor UCITS MSCI EM Latin America C-EUR,LYXLTM,lyxor-msci-em-latin-america,47526,EUR
france,Lyxor UCITS Canada (S&P TSX 60) D-EUR,TSX,lyxor-s-p-tsx-60,47563,EUR
france,Lyxor MSCI World Consumer Discretionary TR UCITS C,CODW,lyxor-msci-world-consumer-disc.-tr,47530,EUR
france,Lyxor UCITS SG Global Quality Income NTR D-EUR,LYSGQI,lyxor-sg-global-quality-income,47535,EUR
france,Lyxor UCITS Stoxx Europe 600 Industrial Goods & Se,INDG,lyxor-stoxx-600-ind.-goods---ser.,47537,EUR
france,Lyxor UCITS Stoxx Europe 600 Basic Resources,BRES,lyxor-stoxx-europe-600-basic-res.,47541,EUR
france,Lyxor UCITS Stoxx Europe 600 Chemicals,CHM,lyxor-stoxx-europe-600-chemicals,47542,EUR
france,Lyxor UCITS Stoxx Europe 600 Media,MDA,lyxor-stoxx-europe-600-media,47545,EUR
france,Lyxor UCITS Stoxx Europe 600 Personal & Household,LYXPER,lyxor-stoxx600-per.--house.-goods,47547,EUR
france,Lyxor UCITS Stoxx Europe 600 Automobiles & Parts,AUTP,lyxor-stoxxeuro-600-auto.---parts,47548,EUR
france,Ossiam World Minimum Variance NR UCITS 1C,WOMV,ossiam-world-minimum-variance,47551,EUR
france,SPDR MSCI Europe Technology UCITS,STK,spdr-msci-europe-info-tech,47558,EUR
france,SPDR MSCI Europe Materials UCITS,SPSTP,spdr-msci-europe-materials,47559,EUR
france,SPDR MSCI Europe Telecom UCITS,SPSTT,spdr-msci-europe-telecom-services,47561,EUR
france,SPDR MSCI Europe Utilities UCITS,STU,spdr-msci-europe-utilities,47562,EUR
france,Lyxor UCITS Stoxx Europe 600 Travel & Leisure,LYXTRV,lyxor-stoxxeuro-600-travel--lei.,47550,EUR
germany,Coba ETC 4x Brent Oil Daily Long,X0D2,coba-etc-4x-brent-oil-daily-long,46302,EUR
germany,iShares STOXX Europe 600 UCITS,STOXXIEX,ishares-stoxx-europe-600-de,37496,EUR
germany,iShares EURO STOXX Banks 30-15 UCITS,SX7EEX,ishares-euro-stoxx-banks---de,46471,EUR
germany,ETFS DAX Daily 2x Short DE GO UCITS,XDES2,etfx-dax-2x-short-fund,37596,EUR
germany,iShares Core DAX UCITS,GDAXIEX,ishares-dax-de,37595,EUR
germany,Lyxor UCITS Stoxx 50 Daily Double Short,BXX,lyxor-euro-stoxx-50-daily-2x-short?cid=46106,46106,EUR
germany,Deutsche Boerse Commodities Xetra-Gold,4GLD,xetra-gold,37597,EUR
germany,Coba -4x Natural Gas Daily Short,X0D8,coba-4x-natural-gas-daily-short,46754,EUR
germany,db x-trackers ShortDAX x2 Daily UCITS 1C,DBPD,db-xtrackers-shortdax-2x-daily,38571,EUR
germany,iShares Core MSCI World UCITS,EUNL,ishares-msci-world---acc?cid=45873,45873,EUR
germany,Amundi ETF MSCI Emerging Markets UCITS,AMEM,amundi-etf-msci-emerging-markets?cid=45949,45949,EUR
germany,iShares STOXX Europe 600 Construction & Materials,SXOPEX,ishares-stoxxeuro-600-cons.---mat.,38550,EUR
germany,iShares MSCI China A UCITS USD,36BZ,ishares-msci-china-a-ucits-usd?cid=994116,994116,EUR
germany,iShares EURO STOXX 50 UCITS,STX50EEX,ishares-euro-stoxx-50-(de)-de,46087,EUR
germany,ETFS EUR Daily Hedged WTI Crude Oil,00XM,etfs-wti-crude-oil-eur-hedged,46572,EUR
germany,iShares Global Clean Energy UCITS,IQQH,ishares-global-clean-energy?cid=45836,45836,EUR
germany,iShares Dow Jones Eurozone Sustainability Screened,SUBEEX,ishares-dj-eurozone-sust.-screened,46462,EUR
germany,iShares Automation & Robotics Acc,2B76,ishares-automation-robotics-acc?cid=1009408,1009408,EUR
germany,db x-trackers MSCI World UCITS 1C,XMWO,db-xtrackers-msci-world-trn-uk?cid=46409,46409,EUR
germany,iShares S&P Gold Producers UCITS,IS0E,ishares-s-p-commodity-prod.-gold,46490,EUR
germany,ETFS Natural Gas,OD7L,etfs-natural-gas-de,46072,EUR
germany,db x-trackers Euro Stoxx 50 (DR) 1C,XESC,db-euro-stoxx-50-1c-mc?cid=46383,46383,EUR
germany,iShares USD Treasury Bond 20+Yr DE,IS04,ishares-usd-treasury-bond-20yr-de?cid=956312,956312,EUR
germany,iShares TA-25 Israel,QDVM,ishares-ta25-israel-ucits,994146,EUR
germany,iShares Core MSCI Japan IMI UCITS,EUNN,ishares-msci-japan---acc?cid=46059,46059,EUR
germany,iShares TecDAX UCITS,TECDAXEX,ishares-tecdax-(de)-de,38663,EUR
germany,db x-trackers MSCI EMU UCITS DR,XD5E,db-x-trackers-msci-emu-index,949275,EUR
germany,Lyxor UCITS Hong Kong (HSI) D-EUR,LHKG,lyxor-hong-kong---hsi?cid=46152,46152,EUR
germany,Lyxor UCITS MSCI Emerging Markets C-EUR,LYXLEM,lyxor-msci-emerging-markets?cid=46020,46020,EUR
germany,iShares EURO STOXX UCITS,STOXXEEX,ishares-euro-stoxx-(de)-de,37495,EUR
germany,ComStage MSCI World TRN UCITS,CBMINWO,comstage-msci-world-trn,46322,EUR
germany,iShares Core MSCI Emerging Markets IMI UCITS,IS3N,ishares-core-msci-em-imi?cid=994133,994133,EUR
germany,iShares MSCI Japan EUR Hedged UCITS,IBCG,ishares-msci-japan-mon.-euro-hed.?cid=46741,46741,EUR
germany,db x-trackers MSCI AC World UCITS DR,XMAW,db-x-trackers-msci-ac-world-index,949266,EUR
germany,iShares STOXX Europe 600 Banks UCITS,SX7PEX,ishares-dj-stoxx600-banks,38543,EUR
germany,db x-trackers Euro Stoxx 50 Short Daily 1C,XSSX,db-euro-stoxx-50-short-mc?cid=46384,46384,EUR
germany,iShares S&P 500 UCITS Dist,IUSA,ishares-s-p-500---gbp?cid=45782,45782,EUR
germany,ETFS WTI Crude Oil,OD7F,etfs-wti-crude-oil-de,46073,EUR
germany,iShares S&P 500 USD Info Tech,QDVE,ishares-s-p-500-usd-info-tech,994140,EUR
germany,db x-trackers ShortDAX Daily UCITS 1C,XSDX,db-x-trackers-shortdax-daily,46683,EUR
germany,iShares STOXX Global Select Dividend 100 UCITS,SDGPEX,ishares-stoxx-global-sel-div.-100,37513,EUR
germany,iShares EURO STOXX Select Dividend 30 UCITS,SD3EEX,ishares-euro-stoxx-div.-30-de,46081,EUR
germany,iShares MSCI Europe UCITS Dist,IQQY,ishares-msci-europe---ie?cid=46485,46485,EUR
germany,iShares Sust MSCI EM SRI,QDVS,ishares-sust-msci-em-sri,994151,EUR
germany,db x-trackers LevDAX Daily UCITS 1C,DBPE,db-x-trackers-levdax-daily,46682,EUR
germany,db x-trackers DAX UCITS DR,XDAX,db-xtrackers-dax,38682,EUR
germany,iShares EURO STOXX 50 UCITS Dist,LSTXXE,ishares-dj-euro-stoxx-50-uk?cid=45813,45813,EUR
germany,ETFS Daily Short Silver,4RTF,etfs-short-silver-de,46211,EUR
germany,Lyxor UCITS Stoxx 50 Daily Short,LSK7,lyxor-euro-stoxx-50-daily-short?cid=46105,46105,EUR
germany,iShares NASDAQ-100 UCITS,NDXEX,ishares-nasdaq-100,38632,EUR
germany,Lyxor UCITS Stoxx 50 Daily Leverage,LYXLVE,lyxor-leveraged-euro-stoxx-50?cid=46016,46016,EUR
germany,ETFS Physical Silver,VZLC,etfs-physical-silver-de,46074,EUR
germany,iShares Edge MSCI World Min Vol,IQQ0,ishares-edge-msci-world-min-vol,994124,EUR
germany,db x-trackers MSCI USA UCITS DR,XD9U,db-x-trackers-msci-usa-index,949267,EUR
germany,iShares STOXX Europe 600 Automobiles & Parts UCITS,SXAPEX,ishares-dj-stoxx600-auto-parts,38540,EUR
germany,iShares Euro Corporate Bond BBB UK,IS06,ishares-euro-corporate-bond-bbb-uk?cid=956302,956302,EUR
germany,iShares Emerging Markets Local Government Bond UCI,IUSPE,ishares-barc-cap-emg-mkt-loc-gvt-£?cid=46601,46601,EUR
germany,iShares DivDAX UCITS DE,GSUKEX,ishares-divdax,38592,EUR
germany,ETFS EUR Daily Hedged Gold,00XN,etfs-gold-eur-daily-hedged-de,45933,EUR
germany,Lyxor UCITS MSCI India C-EUR,LYXINR,lyxor-msci-india?cid=46155,46155,EUR
germany,Deka iBoxx Liquid Non-Financials Diversified UCITS,ETFLCDNF,etflab-€-liq.-non-finan.-diver.,46419,EUR
germany,iShares Euro Corp Bnd Sustain Screen 0-3y,QDVL,ishares-euro-corp-bnd-sus-scrn-0-3y,994145,EUR
germany,iShares Euro Aggregate Bond UCITS,EUN4,ishares-euro-aggregate-bd-eur?cid=46464,46464,EUR
germany,ComStage Commerzbank Bund-Future Short TR UCITS,CBBUNDS,comstage-bund-future-short-tr,46668,EUR
germany,Lyxor UCITS World Water D-EUR,LYXWAT,lyxor-world-water?cid=46017,46017,EUR
germany,db x-trackers MSCI Japan UCITS 4C DR,XMK9,db-x-trackers-msci-japantr---eur,46737,EUR
germany,ComStage NYSE Arca Gold BUGS UCITS,CBHUI,comstage-nyse-arca-gold-bugs,46806,EUR
germany,iShares STOXX Europe Small 200 UCITS,SCXPEX,ishares-stoxx-europe-small-200,38639,EUR
germany,DEKA DAXplus Maximum Dividend UCITS,ETFDXMD,etflab-daxplus-maximum-dividend,46685,EUR
germany,Lyxor UCITS MSCI World D-EUR,LYXWLD,lyxor-msci-world?cid=46273,46273,EUR
germany,iShares Dow Jones Global Titans 50 UCITS,DJGTEEX,ishares-dj-global-titans-50,38581,EUR
germany,iShares Developed Markets Property Yield UCITS,IQQ6,ishares-ftse-nareit-dev.-markets?cid=38605,38605,EUR
germany,db x-trackers S&P 500 UCITS 1C,D5BM,dbx-s-p-500-class-1-uk?cid=38570,38570,EUR
germany,iShares MSCI World UCITS Dist,IQQW,ishares-msci-world---gbp?cid=38614,38614,EUR
germany,iShares Edge MSCI Europe Min Vol,EUN0,ishares-edge-msci-europe-min-vola,994117,EUR
germany,Deka DAX UCITS,ETFGDAXI,etflab-dax,46684,EUR
germany,ComStage MSCI Emerging Markets TRN UCITS,CBMINEM,comstage-msci-emerging-markets-trn,46588,EUR
germany,iShares Core Euro Corporate Bond UCITS,EUN5,ishares-barclays-euro-corp.-bd-eur?cid=46455,46455,EUR
germany,iShares Edge MSCI World MF GBp,IBCZ,ishares-edge-msci-world-mf-gbp?cid=994123,994123,EUR
germany,db x-trackers STOXX Europe 600 UCITS DR 1C,XSX6,db-stoxx-europe-600-uk?cid=46414,46414,EUR
germany,db x-trackers Euro Stoxx 50 UCITS DR 1D,XESX,db-x-trackers-dj-euro-stoxx-50-etf?cid=45814,45814,EUR
germany,ETFS Gold,OD7H,etfs-gold-de,46047,EUR
germany,ETFS 2x Daily Long Silver ETC,4RUE,etfs-leveraged-silver-de,45886,EUR
germany,Lyxor UCITS New Energy D-EUR,LYXNRJ,lyxor-new-energy?cid=46168,46168,EUR
germany,db x-trackers MSCI Emerging Markets UCITS,XMEM,db-x-trackers-msci-em-trn-idx-etf?cid=45821,45821,EUR
germany,Source Physical Markets PLC ZT Gold 30.12.2100,8PSG,source-physical-gold-p-etc-de,46082,EUR
germany,iShares Dow Jones Europe Sustainability Screened,IUSK,ishares-dj-europe-sust-screened-as?cid=46461,46461,EUR
germany,BNP Paribas Easy SP 500 UCITS,ESEE,bnp-paribas-easy-sp-500-ucits,976560,EUR
germany,ETFS Commodity Securities Coffe,OD7B,etfs-coffee-de,46051,EUR
germany,iShares Healthcare Innovation Acc,2B78,ishares-hc-innov-acc-mi?cid=1009026,1009026,EUR
germany,db x-trackers MSCI World Info Tech DR 1C,XDWT,dbxtrck-msci-wrld-infotech-dr-1c-mi?cid=1009153,1009153,EUR
germany,UBS ETF MSCI World Socially Responsible UCITS USD,WSREUA,ubs-msci-world-socially-resp.-a-de,46264,EUR
germany,iShares Dow Jones Global Sustainability Screened U,IUSL,ishares-dj-global-sust-screened-uk?cid=38617,38617,EUR
germany,Lyxor UCITS S&P 500 D-EUR,LYXSP,lyxor-s-p-500?cid=46039,46039,EUR
germany,iShares Core MSCI Pacific ex Japan UCITS,SXR1,cs-(ie)-on-msci-pacific-x-japan-de,46126,EUR
germany,SSgA SPDR S&P 500 Low Volatility,SPY1,spdr-s-p-500-low-volatility-gbp?cid=45924,45924,EUR
germany,iShares MSCI EMU UCITS,SXR7,cs-etf-(ie)-on-msci-emu?cid=45841,45841,EUR
germany,SSgA SPDR Barclays Cap US Aggregate Bond,USAG,spdr-barclays-us-aggregate-bond?cid=45922,45922,EUR
germany,db x-trackers MSCI China UCITS DR 1C,XCS6,db-xtrackers-msci-china-trn-uk?cid=46543,46543,EUR
germany,db x-trackers S&P 500 2x Inverse Daily UCITS 1C,DBPK,s-p-500-2x-inverse-index-(gbp)-uk?cid=46813,46813,EUR
germany,Coba -4x WTI Oil Daily Short,X0B8,coba-etc--4x-wti-oil-daily-short,46569,EUR
germany,ETFS Zinc,OD7T,etfs-zinc-de,45805,EUR
germany,SSga SPDR Dow Jones Global Real Estate UCITS,SPYJ,spdr-dow-jones-global-real-estate?cid=45857,45857,EUR
germany,iShares MSCI Emerging Markets UCITS Acc,EUNM,ishares-msci-emerging-mrkt---acc?cid=46604,46604,EUR
germany,iShares STOXX Europe 600 Oil & Gas UCITS,SXEPEX,ishares-dj-stoxx600-oil-gas,38546,EUR
germany,Lyxor UCITS LevDAX,LYXLEVDAX,lyxor-levdax,38623,EUR
germany,Deka MSCI USA UCITS,ETFUSAC,etflab-msci-usa,46814,EUR
germany,db Physical Gold Euro Hedged,XAD1,db-physical-gold-euro-hdg-etc-de,45928,EUR
germany,Lyxor UCITS Daily ShortDAX x2 C-EUR,LYXSDAX2,lyxor-daily-short-dax-x2?cid=46143,46143,EUR
germany,iShares STOXX Europe Select Dividend 30 UCITS,SD3PEX,ishares-stoxx-euro-select-div.-30,37497,EUR
germany,db x-trackers STOXX Global Select Dividend 100 UCI,XGSD,db-xtrackers-stoxx-glbl-div-100?cid=46096,46096,EUR
germany,db Physical Platinum Euro Hedged,XAD3,db-physical-platinum-euro-hdg-de,46092,EUR
germany,ETFS Physical Gold,VZLD,etfs-physical-gold-de,46075,EUR
germany,iShares MSCI Emerging Markets UCITS Dist,IQQE,ishares-msci-emerging-market?cid=46607,46607,EUR
germany,iShares MDAX UCITS DE,MDAXIEX,ishares-mdax-(de)-de,38626,EUR
germany,Lyxor UCITS China Enterprise (HSCEI) C-EUR,LCHI,lyxor-china-enterprise-(hscei)?cid=45807,45807,EUR
germany,Lyxor UCITS DAX,LYXDAX,lyxor-dax-pa?cid=46694,46694,EUR
germany,iShares MSCI World Momentum Factor UCITS,IS3R,ishares-msci-world-momentum-factor,959557,EUR
germany,iShares Global Water UCITS,IQQQ,ishares-s-p-glbl-water?cid=46491,46491,EUR
germany,iShares Sust MSCI USA SRI,QDVR,ishares-sust-msci-usa-sri,994150,EUR
germany,db x-trackers MSCI EM Asia UCITS 1C,XMAS,db-x-trackers-msci-em-asia-trn,46399,EUR
germany,iShares Core S&P 500 UCITS,SXR8,cs-etf-(ie)-on-s-p-500?cid=45844,45844,EUR
germany,db x-trackers MSCI EM LatAm UCITS 1C,XMLA,db-x-trackers-msci-em-latam-trn,46401,EUR
germany,db x-trackers MSCI India UCITS 1C,XCS5,db-xtrackers-msci-india-trn-uk?cid=46725,46725,EUR
germany,iShares Asia Property Yield UCITS,IQQ4,ishares-ftse-nareit-asia-fd?cid=38604,38604,EUR
germany,iShares US Property Yield UCITS,IQQ7,ishares-ftse-nareit-us-prop-fd?cid=38606,38606,EUR
germany,iShares Dow Jones Asia Pacific Select Dividend 30,DJAPSDEEX,ishares-dj-asia-pac.-div.-30,46460,EUR
germany,iShares Emerging Markets Dividend UCITS,EUNY,ishares-dj-em-select-dividend-£?cid=46600,46600,EUR
germany,ComStage ShortDAX TR UCITS,CBSHORTDAX,comstage-shortdax-tr,46674,EUR
germany,ETFS EUR Daily Hedged Silver,00XR,etfs-silver-eur-daily-hedged-de,46147,EUR
germany,UBS ETF MSCI EMU UCITS EUR A-dis,EMUEUA,ubs-etf-msci-emu-de,46228,EUR
germany,db x-trackers MSCI Europe Small Cap UCITS DR 1C,XXSC,msci-europe-smlcap-trn-index,46497,EUR
germany,db x-trackers MSCI Wd Health Care,XDWH,db-x-trackers-msci-wrd-hlth-care-de,986887,EUR
germany,db x-trackers Harvest CSI300 UCITS DR,RQFI,db-x-trackers-harvest-csi300,949276,EUR
germany,iShares MSCI World Value Factor UCITS,IS3S,ishares-msci-wrld-value-factor,959560,EUR
germany,db x-trackers Nikkei 225 UCITS DR,XDJP,db-x-trackers-nikkei-225,949274,EUR
germany,iShares MSCI World Quality Factor UCITS,IS3Q,ishares-msci-wrld-quality-factor,959558,EUR
germany,iShares $ Emerging Markets Corporate Bond UCITS,IS0Q,ishares-$-em-corp-bond?cid=46603,46603,EUR
germany,PowerShares EQQQ Nasdaq-100 UCITS,EQQQ,powershares-eqqq?cid=45852,45852,EUR
germany,UBS MSCI EMU Socially Responsible,ESREUA,ubs-euro--mideast-soc.-res.-a-de,46237,EUR
germany,iShares MSCI Europe Value Factor,CEMS,ishares-msci-europe-value-factor?cid=995628,995628,EUR
germany,iShares Global Infrastructure UCITS,IQQI,ishares-macquarie-global-inf.-100?cid=38611,38611,EUR
germany,Ishares Dow Jones U.S. Select Dividend UCITS,DJDVPEX,ishares-dj-us-select-dividend,38580,EUR
germany,ETFs Corn,OD7D,etfs-corn-de,45790,EUR
germany,db Physical Gold,XAD5,db-physical-gold-etc-(eur)-de,45927,EUR
germany,ROBO-STOX Global Robotics,IROB,robo-stox-global-robotics,956305,EUR
germany,Lyxor UCITS Nasdaq-100 D-EUR,LYMS,lyxor-nasdaq-100?cid=46271,46271,EUR
germany,iShares $ Treasury Bond 1-3Yr UCITS,IUSU,ishares-$-treasury-bond-1-3?cid=38620,38620,EUR
germany,Market Access NYSE Arca Gold BUGS,M9SD,marketaccess-arca-gold-bugs-uk?cid=942310,942310,EUR
germany,iShares MSCI World Size Factor UCITS,IS3T,ishares-msci-wrld-size-factor,959559,EUR
germany,iShares EURO Dividend UCITS,IQQA,ishares-dj-euro-stoxx-select-div.?cid=46474,46474,EUR
germany,Amundi ETF MSCI World Ex Europe UCITS,CE8G,amundi-msci-world-x-europe---eur?cid=46114,46114,EUR
germany,iShares Core EURO STOXX 50 UCITS,SXRT,cs-etf-(ie)-on-euro-stoxx-50?cid=45848,45848,EUR
germany,db x-trackers CSI300 UCITS 1C,XCHA,db-x-trackers-csi-300-index?cid=46094,46094,EUR
germany,ETFS 2x Daily Long Coffee ETC,4RT2,etfs-leveraged-coffee-de,45876,EUR
germany,iShares MSCI Turkey UCITS,IQQ5,ishares-msci-turkey-gbp?cid=44548,44548,EUR
germany,HSBC S&P 500 UCITS,H4ZF,hsbc-s-p-500-de,45867,EUR
germany,Deka MSCI Europe UCITS,ETFEUAC,etflab-msci-europe,46430,EUR
germany,SSgA SPDR MSCI Emerging Markets UCITS,EMRG,spdr-msci-emerging-markets?cid=45850,45850,EUR
germany,db x-trackers MSCI Europe UCITS DR,XMEU,db-xtrackers-msci-europe-trn?cid=45815,45815,EUR
germany,SSgA SPDR S&P Euro Dividend Aristocrats,SPYW,spdr-s-p-euro-dividend-aristocrats?cid=45853,45853,EUR
germany,iShares MSCI World EUR Hedged UCITS,IBCH,ishares-msci-world-mon.-hedged?cid=46487,46487,EUR
germany,iShares MSCI Europe UCITS Acc,EUNK,ishares-msci-europe-(acc)-uk?cid=46060,46060,EUR
germany,ComStage STOXX Europe 600 NR UCITS,CBSTOXXR,comstage-stoxx-europe-600-nr,46323,EUR
germany,Deka DAX ex Financials 30 UCITS,ELF0,deka-dax-ex-financials-30-tg?cid=998421,998421,EUR
germany,Lyxor UCITS Stoxx Europe Select Dividend 30,SELD,lyxor-stoxx-europe-select-div.-30?cid=46202,46202,EUR
germany,iShares Edge MSCI Europe MF GBp,IBC0,ishares-edge-msci-europe-mf-gbp?cid=994118,994118,EUR
germany,iShares MSCI North America UCITS,IQQN,ishares-msci-north-america-gbp?cid=37538,37538,EUR
germany,ComStage iBoxx EUR Liquid Sovereigns Diversified 1,CB3LD6,comstage-€-liquid-sov.-1-3-tr,46309,EUR
germany,db x-trackers S&P Global Infrastructure UCITS 1C,XSGI,db-xtrackers-s-p-global-infr.-uk?cid=38694,38694,EUR
germany,iShares Listed Private Equity UCITS,IQQL,ishares-s-p-listed-private-eqty?cid=46492,46492,EUR
germany,iShares S&P 500 USD Health Care,QDVG,ishares-s-p-500-usd-health-care,994142,EUR
germany,db x-trackers Russell 2000 UCITS GB,XRS2,db-x-trackers-russell-2000-ucits-gb?cid=1024397,1024397,EUR
germany,ComStage SPI TR UCITS,CBSSHI,comstage-spi-tr,46784,EUR
germany,UBS Irl plc Solactive Global Pure Gold Miners A-di,UBUD,ubs-irl-plc-sol-glbl-gold-min-adis?cid=1024390,1024390,EUR
germany,db x-trackers MSCI USA UCITS 1C,XMUS,db-x-trackers-msci-usa-trn-index?cid=45827,45827,EUR
germany,iShares MSCI Europe ex-UK UCITS,IQQU,ishares-msci-europe-ex-uk?cid=44523,44523,EUR
germany,iShares EURO STOXX Small UCITS,IQQS,ishares-dj-euro-stoxx-smallcap?cid=46475,46475,EUR
